siteid,icd_code,icd_version,num_patients,unmasked_sites_num_patients,masked_sites_num_patients,masked_upper_bound_num_patients
Germany,G93.9,10,0,0,1,5
Germany,H49.9,10,0,0,1,5
Germany,H55,10,0,0,1,5
Germany,H65.1,10,0,0,1,5
Germany,H66.0,10,0,0,1,5
Germany,H66.9,10,0,0,1,5
Germany,I08.3,10,0,0,1,5
Germany,I10.01,10,0,0,1,5
Germany,I10.91,10,0,0,1,5
Germany,I11.00,10,0,0,1,5
Germany,I12.00,10,0,0,1,5
Germany,I20.0,10,0,0,1,5
Germany,I20.8,10,0,0,1,5
Germany,I20.9,10,0,0,1,5
Germany,I21.9,10,0,0,1,5
Germany,I25.21,10,0,0,1,5
Germany,I25.22,10,0,0,1,5
Germany,I25.29,10,0,0,1,5
Germany,I25.5,10,0,0,1,5
Germany,I27.28,10,0,0,1,5
Germany,I31.3,10,0,0,1,5
Germany,I34.0,10,0,0,1,5
Germany,I35.0,10,0,0,1,5
Germany,I35.1,10,0,0,1,5
Germany,I36.1,10,0,0,1,5
Germany,I42.1,10,0,0,1,5
Germany,I44.1,10,0,0,1,5
Germany,I44.4,10,0,0,1,5
Germany,I45.1,10,0,0,1,5
Germany,I46.9,10,0,0,1,5
Germany,I49.3,10,0,0,1,5
Germany,I49.5,10,0,0,1,5
Germany,I50.03,10,0,0,1,5
Germany,I50.11,10,0,0,1,5
Germany,I50.12,10,0,0,1,5
Germany,I50.13,10,0,0,1,5
Germany,I50.9,10,0,0,1,5
Germany,I51.9,10,0,0,1,5
Germany,I63.4,10,0,0,1,5
Germany,I63.5,10,0,0,1,5
Germany,I63.9,10,0,0,1,5
Germany,I69.1,10,0,0,1,5
Germany,I69.3,10,0,0,1,5
Germany,I69.4,10,0,0,1,5
Germany,I70.20,10,0,0,1,5
Germany,I70.22,10,0,0,1,5
Germany,I72.3,10,0,0,1,5
Germany,I74.3,10,0,0,1,5
Germany,I77.0,10,0,0,1,5
Germany,I80.80,10,0,0,1,5
Germany,I83.1,10,0,0,1,5
Germany,I85.9,10,0,0,1,5
Germany,I95.1,10,0,0,1,5
Germany,I98.2,10,0,0,1,5
Germany,J00,10,0,0,1,5
Germany,J03.9,10,0,0,1,5
Germany,J12.3,10,0,0,1,5
Germany,J15.8,10,0,0,1,5
Germany,J20.5,10,0,0,1,5
Germany,J33.8,10,0,0,1,5
Germany,J38.1,10,0,0,1,5
Germany,J38.3,10,0,0,1,5
Germany,J40,10,0,0,1,5
Germany,J43.9,10,0,0,1,5
Germany,J44.09,10,0,0,1,5
Germany,J44.13,10,0,0,1,5
Germany,J44.19,10,0,0,1,5
Germany,J44.99,10,0,0,1,5
Germany,J45.9,10,0,0,1,5
Germany,J80.09,10,0,0,1,5
Germany,J93.1,10,0,0,1,5
Germany,J96.10,10,0,0,1,5
Germany,J98.1,10,0,0,1,5
Germany,J98.2,10,0,0,1,5
Germany,K11.2,10,0,0,1,5
Germany,K12.3,10,0,0,1,5
Germany,K22.3,10,0,0,1,5
Germany,K29.5,10,0,0,1,5
Germany,K29.7,10,0,0,1,5
Germany,K29.8,10,0,0,1,5
Germany,K30,10,0,0,1,5
Germany,K31.88,10,0,0,1,5
Germany,K50.0,10,0,0,1,5
Germany,K50.1,10,0,0,1,5
Germany,K50.82,10,0,0,1,5
Germany,K50.9,10,0,0,1,5
Germany,K52.8,10,0,0,1,5
Germany,K52.9,10,0,0,1,5
Germany,K55.0,10,0,0,1,5
Germany,K55.9,10,0,0,1,5
Germany,K56.0,10,0,0,1,5
Germany,K56.6,10,0,0,1,5
Germany,K62.5,10,0,0,1,5
Germany,K71.0,10,0,0,1,5
Germany,K71.2,10,0,0,1,5
Germany,K72.0,10,0,0,1,5
Germany,K74.6,10,0,0,1,5
Germany,K74.70,10,0,0,1,5
Germany,K76.8,10,0,0,1,5
Germany,K85.81,10,0,0,1,5
Germany,K86.3,10,0,0,1,5
Germany,K92.1,10,0,0,1,5
Germany,K92.2,10,0,0,1,5
Germany,M06.00,10,0,0,1,5
Germany,M06.90,10,0,0,1,5
Germany,M25.51,10,0,0,1,5
Germany,M48.02,10,0,0,1,5
Germany,M48.54,10,0,0,1,5
Germany,M49.54,10,0,0,1,5
Germany,M49.56,10,0,0,1,5
Germany,M54.2,10,0,0,1,5
Germany,M79.67,10,0,0,1,5
Germany,M79.69,10,0,0,1,5
Germany,M81.99,10,0,0,1,5
Germany,M84.48,10,0,0,1,5
Germany,M87.24,10,0,0,1,5
Germany,N08.3,10,0,0,1,5
Germany,N13.3,10,0,0,1,5
Germany,N20.0,10,0,0,1,5
Germany,N30.0,10,0,0,1,5
Germany,N30.9,10,0,0,1,5
Germany,N40,10,0,0,1,5
Germany,O09.2,10,0,0,1,5
Germany,O09.6,10,0,0,1,5
Germany,O26.81,10,0,0,1,5
Germany,O47.0,10,0,0,1,5
Germany,O70.1,10,0,0,1,5
Germany,O99.5,10,0,0,1,5
Germany,R03.0,10,0,0,1,5
Germany,R04.0,10,0,0,1,5
Germany,R04.2,10,0,0,1,5
Germany,R07.3,10,0,0,1,5
Germany,R10.1,10,0,0,1,5
Germany,R12,10,0,0,1,5
Germany,R18,10,0,0,1,5
Germany,R20.1,10,0,0,1,5
Germany,R21,10,0,0,1,5
Germany,R29.5,10,0,0,1,5
Germany,R41.0,10,0,0,1,5
Germany,R42,10,0,0,1,5
Germany,R45.8,10,0,0,1,5
Germany,R47.1,10,0,0,1,5
Germany,R49.0,10,0,0,1,5
Germany,R52.2,10,0,0,1,5
Germany,R56.8,10,0,0,1,5
Germany,R59.0,10,0,0,1,5
Germany,R60.0,10,0,0,1,5
Germany,R61.9,10,0,0,1,5
Germany,R64,10,0,0,1,5
Germany,R69,10,0,0,1,5
Germany,R72,10,0,0,1,5
Germany,R89.9,10,0,0,1,5
Germany,R91,10,0,0,1,5
Germany,S00.1,10,0,0,1,5
Germany,S00.85,10,0,0,1,5
Germany,S01.9,10,0,0,1,5
Germany,S11.85,10,0,0,1,5
Germany,S12.1,10,0,0,1,5
Germany,S21.84,10,0,0,1,5
Germany,S22.00,10,0,0,1,5
Germany,S22.06,10,0,0,1,5
Germany,S51.84,10,0,0,1,5
Germany,S52.00,10,0,0,1,5
Germany,S52.20,10,0,0,1,5
Germany,S52.21,10,0,0,1,5
Germany,S52.50,10,0,0,1,5
Germany,S53.10,10,0,0,1,5
Germany,T14.05,10,0,0,1,5
Germany,T14.1,10,0,0,1,5
Germany,T20.20,10,0,0,1,5
Germany,T30.0,10,0,0,1,5
Germany,T31.00,10,0,0,1,5
Germany,T50.9,10,0,0,1,5
Germany,T83.5,10,0,0,1,5
Germany,T86.10,10,0,0,1,5
Germany,T92.0,10,0,0,1,5
Germany,U50.20,10,0,0,1,5
Germany,U50.30,10,0,0,1,5
Germany,U50.40,10,0,0,1,5
Germany,U50.50,10,0,0,1,5
Germany,U69.03,10,0,0,1,5
Germany,U80.00,10,0,0,1,5
Germany,U81.20,10,0,0,1,5
Germany,W64.9,10,0,0,1,5
Germany,Y57.9,10,0,0,1,5
Germany,Z03.0,10,0,0,1,5
Germany,Z03.5,10,0,0,1,5
Germany,Z22.9,10,0,0,1,5
Germany,Z37.0,10,0,0,1,5
Germany,Z48.0,10,0,0,1,5
Germany,Z49.1,10,0,0,1,5
Germany,Z50.1,10,0,0,1,5
Germany,Z50.5,10,0,0,1,5
Germany,Z51.1,10,0,0,1,5
Germany,Z51.82,10,0,0,1,5
Germany,Z51.83,10,0,0,1,5
Germany,Z73,10,0,0,1,5
Germany,Z74.9,10,0,0,1,5
Germany,Z76.9,10,0,0,1,5
Germany,Z85.3,10,0,0,1,5
Germany,Z85.4,10,0,0,1,5
Germany,Z85.8,10,0,0,1,5
Germany,Z87.0,10,0,0,1,5
Germany,Z88.0,10,0,0,1,5
Germany,Z89.0,10,0,0,1,5
Germany,Z89.5,10,0,0,1,5
Germany,Z89.7,10,0,0,1,5
Germany,Z92.6,10,0,0,1,5
Germany,Z92.9,10,0,0,1,5
Germany,Z93.0,10,0,0,1,5
Germany,Z94.0,10,0,0,1,5
Germany,Z94.80,10,0,0,1,5
Germany,Z95.1,10,0,0,1,5
Germany,Z95.3,10,0,0,1,5
Germany,Z95.4,10,0,0,1,5
Germany,Z95.81,10,0,0,1,5
Germany,Z95.88,10,0,0,1,5
Germany,Z96.60,10,0,0,1,5
Germany,Z99.2,10,0,0,1,5
Italy,J12.81,10,609,2,0,0
Italy,J96.0,10,499,3,0,0
Italy,J96.00,10,499,3,0,0
Italy,J96.9,10,499,3,0,0
Italy,J96.90,10,499,3,0,0
Italy,J96.2,10,488,2,1,5
Italy,J96.20,10,488,2,1,5
Italy,R96.1,10,126,1,0,0
Italy,780.6,9,69,1,0,0
Italy,401.1,9,41,1,1,5
Italy,E11.65,10,30,3,0,0
Italy,I10,10,30,2,0,0
Italy,I48.0,10,30,3,0,0
Italy,E11.9,10,23,2,0,0
Italy,Z37.0,10,21,2,0,0
Italy,J18.0,10,20,1,0,0
Italy,J12.89,10,18,1,0,0
Italy,D62,10,17,2,0,0
Italy,E66,10,16,1,1,5
Italy,E66.9,10,16,1,1,5
Italy,N17,10,16,3,0,0
Italy,N17-N19.9,10,16,2,0,0
Italy,N17.9,10,16,3,0,0
Italy,N19,10,16,2,0,0
Italy,I20-I25,10,14,2,1,5
Italy,I20-I25.9,10,14,2,1,5
Italy,I25,10,14,2,1,5
Italy,I25.9,10,14,2,1,5
Italy,E86.0,10,13,2,1,5
Italy,I10-I15.9,10,13,1,0,0
Italy,I97.3,10,13,1,0,0
Italy,O26.11,10,13,1,0,0
Italy,O26.12,10,13,1,0,0
Italy,O26.13,10,13,1,0,0
Italy,O26.41,10,13,1,0,0
Italy,O26.42,10,13,1,0,0
Italy,O26.43,10,13,1,0,0
Italy,O26.811,10,13,1,0,0
Italy,O26.812,10,13,1,0,0
Italy,O26.813,10,13,1,0,0
Italy,O26.891,10,13,1,0,0
Italy,O26.892,10,13,1,0,0
Italy,O26.893,10,13,1,0,0
Italy,O99.89,10,13,1,0,0
Italy,I25.1,10,12,1,1,5
Italy,I25.10,10,12,1,1,5
Italy,J12.9,10,12,1,0,0
Italy,J44,10,12,2,1,5
Italy,J44.9,10,12,2,1,5
Italy,I26.99,10,10,1,1,5
Italy,J15.9,10,10,1,0,0
Italy,J44.1,10,10,2,0,0
Italy,R05,10,9,1,0,0
Italy,R09.02,10,9,1,0,0
Italy,K92.1,10,8,1,0,0
Italy,Q38.3,10,8,1,0,0
Italy,V01.82,9,7,1,0,0
Italy,I50.1,10,7,1,1,5
Italy,I67.2,10,7,1,0,0
Italy,C91.10,10,6,1,0,0
Italy,J18,10,6,1,1,5
Italy,J18.9,10,6,1,1,5
Italy,I25.5,10,5,1,2,10
Italy,I25.89,10,5,1,2,10
Italy,V0182,9,4,1,0,0
Italy,E11.311,10,4,1,0,0
Italy,E11.319,10,4,1,0,0
Italy,E11.36,10,4,1,0,0
Italy,E11.39,10,4,1,0,0
Italy,I67.8,10,3,1,0,0
Italy,I67.81,10,3,1,0,0
Italy,I67.82,10,3,1,0,0
Italy,M62.50,10,3,1,0,0
Italy,Z95.2,10,3,1,0,0
Italy,7806,9,2,1,0,0
Italy,I50.9,10,2,1,2,10
Italy,I69.91,10,2,1,0,0
Italy,I97.0,10,2,1,0,0
Italy,I97.110,10,2,1,0,0
Italy,I97.130,10,2,1,0,0
Italy,I97.190,10,2,1,0,0
Italy,J96.1,10,2,1,0,0
Italy,J96.10,10,2,1,0,0
Italy,N39.0,10,2,1,0,0
Italy,A04.4,10,1,1,0,0
Italy,A04.7,10,1,1,1,5
Italy,A41.9,10,1,1,2,10
Italy,B95.2,10,1,1,0,0
Italy,D50,10,1,1,1,5
Italy,D50.9,10,1,1,1,5
Italy,D57.4,10,1,1,0,0
Italy,D57.40,10,1,1,0,0
Italy,D63.8,10,1,1,1,5
Italy,D64.9,10,1,1,1,5
Italy,F03,10,1,1,1,5
Italy,G47.33,10,1,1,0,0
Italy,G82.2,10,1,1,0,0
Italy,G82.20,10,1,1,0,0
Italy,G83.9,10,1,1,0,0
Italy,I07,10,1,1,0,0
Italy,I07.0,10,1,1,0,0
Italy,I07.1,10,1,1,0,0
Italy,I07.2,10,1,1,0,0
Italy,I07.8,10,1,1,0,0
Italy,I07.9,10,1,1,0,0
Italy,I33.0,10,1,1,0,0
Italy,I33.9,10,1,1,0,0
Italy,I34.0,10,1,1,0,0
Italy,I34.8,10,1,1,0,0
Italy,I47.2,10,1,1,1,5
Italy,I50,10,1,1,1,5
Italy,I50.0,10,1,1,2,10
Italy,I50.81,10,1,1,2,10
Italy,I65.29,10,1,1,0,0
Italy,J11.2,10,1,1,1,5
Italy,J11.81,10,1,1,1,5
Italy,J11.89,10,1,1,1,5
Italy,K51.0,10,1,1,0,0
Italy,K51.80,10,1,1,0,0
Italy,M84.369S,10,1,1,0,0
Italy,M84.376S,10,1,1,0,0
Italy,M84.453S,10,1,1,0,0
Italy,M84.459S,10,1,1,1,5
Italy,M84.469S,10,1,1,0,0
Italy,N18.2,10,1,1,1,5
Italy,N30.0,10,1,1,1,5
Italy,N30.00,10,1,1,1,5
Italy,N30.01,10,1,1,1,5
Italy,O08.4,10,1,1,1,5
Italy,Q85.01,10,1,1,0,0
Italy,R64,10,1,1,1,5
Italy,S72.009S,10,1,1,1,5
Italy,S72.109A,10,1,1,0,0
Italy,S79.009S,10,1,1,0,0
Italy,S82.009S,10,1,1,0,0
Italy,S82.90XS,10,1,1,0,0
Italy,S92.909S,10,1,1,0,0
Italy,S92.919S,10,1,1,0,0
Italy,T81.31,10,1,1,1,5
Italy,T81.31XA,10,1,1,1,5
Italy,Z74.2,10,1,1,0,0
Italy,Z85.02,10,1,1,0,0
Italy,Z85.028,10,1,1,0,0
Italy,Z85.3,10,1,1,1,5
Italy,Z95.0,10,1,1,1,5
Italy,Z95.828,10,1,1,0,0
Italy,038.42,9,0,0,1,5
Italy,091,9,0,0,1,5
Italy,298.1,9,0,0,1,5
Italy,298.9,9,0,0,1,5
Italy,434.00,9,0,0,1,5
Italy,436,9,0,0,1,5
Italy,484.8,9,0,0,1,5
Italy,590.10,9,0,0,1,5
Italy,650,9,0,0,1,5
Italy,659.71,9,0,0,1,5
Italy,659.73,9,0,0,1,5
Italy,703.2,9,0,0,1,5
Italy,845,9,0,0,1,5
Italy,861,9,0,0,1,5
Italy,A41.0,10,0,0,1,5
Italy,A41.01,10,0,0,1,5
Italy,A46,10,0,0,1,5
Italy,A50,10,0,0,1,5
Italy,A50.9,10,0,0,1,5
Italy,A66.2,10,0,0,1,5
Italy,B18.2,10,0,0,1,5
Italy,B20,10,0,0,1,5
Italy,B20-B20,10,0,0,1,5
Italy,B20-B24.9,10,0,0,1,5
Italy,B24,10,0,0,1,5
Italy,C20,10,0,0,1,5
Italy,C22.0,10,0,0,1,5
Italy,C22.2,10,0,0,1,5
Italy,C22.7,10,0,0,1,5
Italy,C22.8,10,0,0,1,5
Italy,C34,10,0,0,1,5
Italy,C34.9,10,0,0,1,5
Italy,C34.90,10,0,0,1,5
Italy,C50.819,10,0,0,1,5
Italy,C56,10,0,0,1,5
Italy,C56.9,10,0,0,1,5
Italy,C61,10,0,0,1,5
Italy,C76.0,10,0,0,1,5
Italy,C77.1,10,0,0,1,5
Italy,C77.2,10,0,0,1,5
Italy,C77.3,10,0,0,1,5
Italy,C88.8,10,0,0,1,5
Italy,C90.00,10,0,0,1,5
Italy,C90.20,10,0,0,1,5
Italy,C90.30,10,0,0,1,5
Italy,C92.01,10,0,0,1,5
Italy,C92.41,10,0,0,1,5
Italy,C92.51,10,0,0,1,5
Italy,D37.1,10,0,0,1,5
Italy,D37.2,10,0,0,1,5
Italy,D37.4,10,0,0,1,5
Italy,D37.5,10,0,0,1,5
Italy,D46.0,10,0,0,1,5
Italy,D46.1,10,0,0,1,5
Italy,D46.20,10,0,0,1,5
Italy,D46.21,10,0,0,1,5
Italy,D46.22,10,0,0,1,5
Italy,D46.A,10,0,0,1,5
Italy,D46.B,10,0,0,1,5
Italy,D50.0,10,0,0,1,5
Italy,D56,10,0,0,1,5
Italy,D56.0,10,0,0,1,5
Italy,D56.1,10,0,0,1,5
Italy,D56.2,10,0,0,1,5
Italy,D56.3,10,0,0,1,5
Italy,D56.8,10,0,0,1,5
Italy,D56.9,10,0,0,1,5
Italy,D63.0,10,0,0,1,5
Italy,D69.5,10,0,0,1,5
Italy,D69.6,10,0,0,1,5
Italy,D75.81,10,0,0,1,5
Italy,D80-D89,10,0,0,1,5
Italy,D86,10,0,0,1,5
Italy,D86.89,10,0,0,1,5
Italy,D86.9,10,0,0,1,5
Italy,E01.8,10,0,0,1,5
Italy,E03.8,10,0,0,1,5
Italy,E03.9,10,0,0,2,10
Italy,E10.65,10,0,0,1,5
Italy,E10.9,10,0,0,1,5
Italy,E23.0,10,0,0,1,5
Italy,E66.01,10,0,0,1,5
Italy,E75.21,10,0,0,1,5
Italy,E75.22,10,0,0,1,5
Italy,E75.24,10,0,0,1,5
Italy,E75.249,10,0,0,1,5
Italy,E75.5,10,0,0,1,5
Italy,E75.6,10,0,0,1,5
Italy,E77.1,10,0,0,1,5
Italy,E78.0,10,0,0,1,5
Italy,E78.00,10,0,0,1,5
Italy,E78.01,10,0,0,1,5
Italy,E78.2,10,0,0,2,10
Italy,E78.3,10,0,0,1,5
Italy,E78.4,10,0,0,1,5
Italy,E78.49,10,0,0,1,5
Italy,E78.5,10,0,0,1,5
Italy,E83.1,10,0,0,1,5
Italy,E83.10,10,0,0,1,5
Italy,E84.0,10,0,0,1,5
Italy,E84.19,10,0,0,1,5
Italy,E87.1,10,0,0,1,5
Italy,E87.6,10,0,0,2,10
Italy,E89.0,10,0,0,1,5
Italy,F02.81,10,0,0,1,5
Italy,F25.9,10,0,0,1,5
Italy,F41.1,10,0,0,1,5
Italy,F43.0,10,0,0,1,5
Italy,F79,10,0,0,1,5
Italy,G04.90,10,0,0,1,5
Italy,G04.91,10,0,0,1,5
Italy,G21,10,0,0,1,5
Italy,G21.11,10,0,0,1,5
Italy,G21.19,10,0,0,1,5
Italy,G21.8,10,0,0,1,5
Italy,G21.9,10,0,0,1,5
Italy,G25,10,0,0,1,5
Italy,G25.71,10,0,0,1,5
Italy,G25.89,10,0,0,1,5
Italy,G25.9,10,0,0,1,5
Italy,G30,10,0,0,1,5
Italy,G30.9,10,0,0,1,5
Italy,G40.301,10,0,0,1,5
Italy,G40.309,10,0,0,1,5
Italy,G40.801,10,0,0,1,5
Italy,G40.809,10,0,0,1,5
Italy,G41,10,0,0,1,5
Italy,G41.0,10,0,0,1,5
Italy,G41.9,10,0,0,1,5
Italy,G44.10,10,0,0,2,10
Italy,G45.1,10,0,0,1,5
Italy,G45.8,10,0,0,1,5
Italy,G45.9,10,0,0,1,5
Italy,G47.39,10,0,0,1,5
Italy,G61.0,10,0,0,1,5
Italy,G89.29,10,0,0,1,5
Italy,G91,10,0,0,1,5
Italy,G91.1,10,0,0,1,5
Italy,G93.2,10,0,0,1,5
Italy,G93.3,10,0,0,1,5
Italy,G93.4,10,0,0,1,5
Italy,G93.40,10,0,0,1,5
Italy,G93.6,10,0,0,1,5
Italy,I06.0,10,0,0,1,5
Italy,I20.0,10,0,0,1,5
Italy,I21.09,10,0,0,1,5
Italy,I21.19,10,0,0,1,5
Italy,I21.4,10,0,0,1,5
Italy,I25.2,10,0,0,1,5
Italy,I26.90,10,0,0,1,5
Italy,I27.0,10,0,0,1,5
Italy,I27.20,10,0,0,1,5
Italy,I30,10,0,0,1,5
Italy,I30.1,10,0,0,1,5
Italy,I30.9,10,0,0,1,5
Italy,I42.7,10,0,0,1,5
Italy,I44.1,10,0,0,1,5
Italy,I44.2,10,0,0,2,10
Italy,I45.2,10,0,0,1,5
Italy,I45.3,10,0,0,1,5
Italy,I46,10,0,0,1,5
Italy,I46.9,10,0,0,1,5
Italy,I47.1,10,0,0,1,5
Italy,I48.1,10,0,0,2,10
Italy,I49.8,10,0,0,1,5
Italy,I50.21,10,0,0,1,5
Italy,I51.9,10,0,0,1,5
Italy,I60,10,0,0,1,5
Italy,I60.8,10,0,0,1,5
Italy,I60.9,10,0,0,1,5
Italy,I61,10,0,0,2,10
Italy,I61.9,10,0,0,2,10
Italy,I63.30,10,0,0,2,10
Italy,I63.40,10,0,0,2,10
Italy,I66.9,10,0,0,1,5
Italy,I67.1,10,0,0,1,5
Italy,I80.1,10,0,0,1,5
Italy,I80.10,10,0,0,1,5
Italy,I84.1,10,0,0,1,5
Italy,I84.111,10,0,0,1,5
Italy,I84.112,10,0,0,1,5
Italy,I84.113,10,0,0,1,5
Italy,I84.114,10,0,0,1,5
Italy,J00-J06,10,0,0,1,5
Italy,J00-J06.9,10,0,0,1,5
Italy,J06.9,10,0,0,1,5
Italy,J09-J18,10,0,0,1,5
Italy,J10-J18.9,10,0,0,1,5
Italy,J11.00,10,0,0,1,5
Italy,J11.1,10,0,0,2,10
Italy,J12.2,10,0,0,1,5
Italy,J15.1,10,0,0,1,5
Italy,J15.7,10,0,0,1,5
Italy,J16.8,10,0,0,1,5
Italy,J20,10,0,0,1,5
Italy,J20.9,10,0,0,1,5
Italy,J21.8,10,0,0,1,5
Italy,J30.89,10,0,0,1,5
Italy,J47.1,10,0,0,2,10
Italy,J84.10,10,0,0,1,5
Italy,J90,10,0,0,2,10
Italy,J91.8,10,0,0,2,10
Italy,J93.0,10,0,0,1,5
Italy,J95.3,10,0,0,1,5
Italy,J95.81,10,0,0,1,5
Italy,K21,10,0,0,1,5
Italy,K21.9,10,0,0,1,5
Italy,K25.0,10,0,0,1,5
Italy,K26.0,10,0,0,1,5
Italy,K29.0,10,0,0,1,5
Italy,K29.01,10,0,0,1,5
Italy,K30,10,0,0,1,5
Italy,K31.83,10,0,0,1,5
Italy,K35.80,10,0,0,1,5
Italy,K35.89,10,0,0,1,5
Italy,K40.3,10,0,0,1,5
Italy,K40.30,10,0,0,1,5
Italy,K51,10,0,0,1,5
Italy,K51.9,10,0,0,1,5
Italy,K51.90,10,0,0,1,5
Italy,K57.31,10,0,0,1,5
Italy,K61,10,0,0,1,5
Italy,K61.0,10,0,0,1,5
Italy,K61.1,10,0,0,1,5
Italy,K61.2,10,0,0,1,5
Italy,K61.3,10,0,0,1,5
Italy,K61.39,10,0,0,1,5
Italy,K66.1,10,0,0,1,5
Italy,K70.3,10,0,0,2,10
Italy,K70.30,10,0,0,2,10
Italy,K71.6,10,0,0,1,5
Italy,K72,10,0,0,1,5
Italy,K72.91,10,0,0,1,5
Italy,K73.2,10,0,0,1,5
Italy,K73.8,10,0,0,1,5
Italy,K74.69,10,0,0,2,10
Italy,K75.9,10,0,0,1,5
Italy,K83.0,10,0,0,2,10
Italy,K83.09,10,0,0,2,10
Italy,L70.2,10,0,0,1,5
Italy,L89.139,10,0,0,1,5
Italy,L89.149,10,0,0,1,5
Italy,L89.15,10,0,0,1,5
Italy,L89.159,10,0,0,1,5
Italy,L93,10,0,0,1,5
Italy,L93.0,10,0,0,1,5
Italy,L93.2,10,0,0,1,5
Italy,M06.9,10,0,0,1,5
Italy,M25.50,10,0,0,1,5
Italy,M48.5,10,0,0,1,5
Italy,M81.0,10,0,0,1,5
Italy,M81.9,10,0,0,1,5
Italy,N03.3,10,0,0,1,5
Italy,N17.0,10,0,0,1,5
Italy,N17.8,10,0,0,1,5
Italy,N18,10,0,0,1,5
Italy,N18.0,10,0,0,1,5
Italy,N18.9,10,0,0,1,5
Italy,N21,10,0,0,1,5
Italy,N21.9,10,0,0,1,5
Italy,N23,10,0,0,2,10
Italy,N39.2,10,0,0,1,5
Italy,N40,10,0,0,1,5
Italy,N40.0,10,0,0,1,5
Italy,N45,10,0,0,1,5
Italy,N45.1,10,0,0,1,5
Italy,N45.2,10,0,0,1,5
Italy,N45.3,10,0,0,1,5
Italy,N48.0,10,0,0,1,5
Italy,N48.6,10,0,0,1,5
Italy,N94.89,10,0,0,1,5
Italy,O16.1,10,0,0,1,5
Italy,O16.2,10,0,0,1,5
Italy,O16.3,10,0,0,1,5
Italy,O21.1,10,0,0,1,5
Italy,O24.419,10,0,0,1,5
Italy,O24.429,10,0,0,1,5
Italy,O25.11,10,0,0,1,5
Italy,O25.12,10,0,0,1,5
Italy,O25.13,10,0,0,1,5
Italy,O25.2,10,0,0,1,5
Italy,O32.1XX0,10,0,0,1,5
Italy,O34.21,10,0,0,1,5
Italy,O36.5110,10,0,0,1,5
Italy,O36.5120,10,0,0,1,5
Italy,O36.5130,10,0,0,1,5
Italy,O36.5910,10,0,0,1,5
Italy,O36.5920,10,0,0,1,5
Italy,O36.5930,10,0,0,1,5
Italy,O42.00,10,0,0,2,10
Italy,O42.011,10,0,0,1,5
Italy,O42.012,10,0,0,1,5
Italy,O42.013,10,0,0,1,5
Italy,O42.02,10,0,0,1,5
Italy,O43.211,10,0,0,1,5
Italy,O43.212,10,0,0,1,5
Italy,O43.213,10,0,0,1,5
Italy,O43.221,10,0,0,1,5
Italy,O43.222,10,0,0,1,5
Italy,O43.223,10,0,0,1,5
Italy,O43.231,10,0,0,1,5
Italy,O43.232,10,0,0,1,5
Italy,O43.233,10,0,0,1,5
Italy,O66.5,10,0,0,1,5
Italy,O72.0,10,0,0,1,5
Italy,O75.2,10,0,0,1,5
Italy,O75.9,10,0,0,1,5
Italy,O90.9,10,0,0,1,5
Italy,O98.911,10,0,0,1,5
Italy,O98.912,10,0,0,1,5
Italy,O98.913,10,0,0,1,5
Italy,O98.92,10,0,0,1,5
Italy,O99.281,10,0,0,2,10
Italy,O99.282,10,0,0,2,10
Italy,O99.283,10,0,0,2,10
Italy,O99.284,10,0,0,1,5
Italy,O99.341,10,0,0,1,5
Italy,O99.342,10,0,0,1,5
Italy,O99.343,10,0,0,1,5
Italy,O99.344,10,0,0,1,5
Italy,O99.351,10,0,0,1,5
Italy,O99.352,10,0,0,1,5
Italy,O99.353,10,0,0,1,5
Italy,O99.354,10,0,0,1,5
Italy,O99.810,10,0,0,1,5
Italy,O99.814,10,0,0,1,5
Italy,P28.2,10,0,0,1,5
Italy,P28.4,10,0,0,1,5
Italy,P28.5,10,0,0,1,5
Italy,P39,10,0,0,1,5
Italy,P39.2,10,0,0,1,5
Italy,P39.8,10,0,0,1,5
Italy,P81,10,0,0,1,5
Italy,P81.0,10,0,0,1,5
Italy,P81.8,10,0,0,1,5
Italy,P81.9,10,0,0,1,5
Italy,Q12.9,10,0,0,1,5
Italy,Q23.8,10,0,0,1,5
Italy,Q24.8,10,0,0,1,5
Italy,Q33.1,10,0,0,1,5
Italy,Q33.5,10,0,0,1,5
Italy,Q33.8,10,0,0,1,5
Italy,R00.0,10,0,0,1,5
Italy,R00.1,10,0,0,1,5
Italy,R06.0,10,0,0,1,5
Italy,R06.00,10,0,0,2,10
Italy,R06.02,10,0,0,1,5
Italy,R06.09,10,0,0,2,10
Italy,R06.3,10,0,0,2,10
Italy,R06.83,10,0,0,2,10
Italy,R06.89,10,0,0,2,10
Italy,R07.0,10,0,0,1,5
Italy,R10.13,10,0,0,1,5
Italy,R10.9,10,0,0,1,5
Italy,R34,10,0,0,1,5
Italy,R39.81,10,0,0,1,5
Italy,R39.89,10,0,0,1,5
Italy,R45.7,10,0,0,1,5
Italy,R51,10,0,0,2,10
Italy,R52.2,10,0,0,1,5
Italy,R53.1,10,0,0,1,5
Italy,R53.8,10,0,0,1,5
Italy,R53.81,10,0,0,1,5
Italy,R53.83,10,0,0,1,5
Italy,R55,10,0,0,2,10
Italy,R56.0,10,0,0,1,5
Italy,R56.00,10,0,0,1,5
Italy,R56.01,10,0,0,1,5
Italy,R56.9,10,0,0,1,5
Italy,R57.0,10,0,0,1,5
Italy,R57.1,10,0,0,1,5
Italy,R57.8,10,0,0,1,5
