siteid,loinc,days_since_positive,num_patients,mean_value,stdev_val,unmasked_sites_num_patients,masked_sites_num_patients,masked_upper_bound_num_patients
Germany,1742-6,12,12,672.583333333333,2173.87761879898,2,0,0
Germany,1742-6,13,12,183.666666666667,391.145481731271,2,0,0
Germany,1742-6,14,7,91,89.6363021697496,2,0,0
Germany,1742-6,15,7,103.285714285714,70.6227401661209,2,0,0
Germany,1742-6,16,6,69.5000000000002,57.4029615960711,2,0,0
Germany,1742-6,17,1,54,0,1,1,5
Germany,1742-6,18,1,15,0,1,1,5
Germany,1742-6,19,1,61,0,1,0,0
Germany,1742-6,20,0,-1,-1,0,1,5
Germany,1742-6,22,0,-1,-1,0,1,5
Germany,1742-6,23,1,64,0,1,1,5
Germany,1742-6,25,0,-1,-1,0,1,5
Germany,1742-6,26,0,-1,-1,0,1,5
Germany,1742-6,27,0,-1,-1,0,1,5
Germany,1742-6,28,0,-1,-1,0,1,5
Germany,1742-6,29,0,-1,-1,0,1,5
Germany,1742-6,31,0,-1,-1,0,1,5
Germany,1742-6,33,0,-1,-1,0,1,5
Germany,1751-7,-6,7,2.78428571428571,0.207994963308981,2,0,0
Germany,1751-7,-5,18,2.86944444444444,0.668549546953721,3,0,0
Germany,1751-7,-4,12,2.88666666666667,0.373176373931427,2,0,0
Germany,1751-7,-3,9,3.03222222222222,0.400055551698067,2,0,0
Germany,1751-7,-2,15,2.98933333333333,0.763417753701516,2,0,0
Germany,1751-7,-1,19,2.85368421052631,0.57189947180248,2,0,0
Germany,1751-7,0,33,2.84121212121212,0.720159520417862,3,0,0
Germany,1751-7,1,63,2.85960317460317,0.699139817407918,3,0,0
Germany,1751-7,2,44,2.51738636363637,0.670258923042619,3,0,0
Germany,1751-7,3,44,2.47340909090909,0.644159237200159,3,0,0
Germany,1751-7,4,43,2.47323792486583,0.663445979711169,3,0,0
Germany,1751-7,5,30,2.532,0.726600545341401,3,0,0
Germany,1751-7,6,27,2.53740740740741,0.594360075260694,2,0,0
Germany,1751-7,7,24,2.375,0.569271082365329,2,0,0
Germany,1751-7,8,20,2.459,0.712555814988331,2,0,0
Germany,1751-7,9,18,2.31111111111111,0.63824104693049,2,0,0
Germany,1751-7,10,16,2.22,0.509784268097791,2,0,0
Germany,1751-7,11,13,2.08846153846154,0.539750654683039,2,0,0
Germany,1751-7,12,8,2.145,0.482019560954591,2,0,0
Germany,1751-7,13,6,2.40166666666667,0.837721115089423,2,0,0
Germany,1751-7,14,6,2.01,0.497554017167987,2,0,0
Germany,1751-7,15,5,1.96,0.338526217596214,2,0,0
Germany,1751-7,16,6,2.105,0.52091266062556,2,0,0
Germany,1751-7,17,0,-1,-1,0,1,5
Germany,1751-7,18,1,2.6,0,1,0,0
Germany,1751-7,19,1,2.3,0,1,0,0
Germany,1751-7,20,0,-1,-1,0,1,5
Germany,1751-7,23,0,-1,-1,0,1,5
Germany,1751-7,25,0,-1,-1,0,1,5
Germany,1751-7,26,0,-1,-1,0,1,5
Germany,1751-7,28,0,-1,-1,0,1,5
Germany,1920-8,-6,7,133.857142857143,145.156729745734,1,1,5
Germany,1920-8,-5,12,200.583333333333,472.651026048016,2,0,0
Germany,1920-8,-4,18,91.4444444444447,196.311643663611,2,0,0
Germany,1920-8,-3,12,80.4166666666667,104.886482648739,2,0,0
Germany,1920-8,-2,17,47.1725490196078,32.7039490986638,2,0,0
Germany,1920-8,-1,24,52.8157894736842,34.4978891119284,2,0,0
Germany,1920-8,0,72,59.8684027777778,52.4713320472538,3,0,0
Germany,1920-8,1,97,65.6610824742268,79.7939606137181,3,0,0
Germany,1920-8,2,83,186.494565496027,1130.24110006297,3,0,0
Germany,1920-8,3,57,395.713942751616,2550.50536253719,3,0,0
Germany,1920-8,4,46,307.442653673163,1377.87283440646,3,0,0
Germany,1920-8,5,45,49.4571428571428,30.1485852900385,3,0,0
Germany,1920-8,6,37,55.7297297297298,37.4289316562058,2,0,0
Germany,1920-8,7,31,61.1782682512733,51.6700209589935,2,0,0
Germany,1920-8,8,25,63.36,39.7333612975293,2,0,0
Germany,1920-8,9,19,55.3157894736842,32.3506012851195,2,0,0
Germany,1920-8,10,15,58.2666666666666,39.198153503644,2,0,0
Germany,1920-8,11,23,1733.08695652174,5160.79417701863,2,0,0
Germany,1920-8,12,11,2470.09090909091,7969.93154869658,2,0,0
Germany,1920-8,13,13,440.076923076923,1306.67111786265,2,0,0
Germany,1920-8,14,7,61.7142857142857,30.9608047145326,2,0,0
Germany,1920-8,15,7,72,36.2353418639868,2,0,0
Germany,1920-8,16,7,47.5714285714286,23.0640928924677,2,0,0
Germany,1920-8,17,0,-1,-1,0,1,5
Germany,1920-8,18,2,35,21.2132034355964,1,1,5
Germany,1920-8,19,2,42.5,9.19238815542512,1,0,0
Germany,1920-8,20,0,-1,-1,0,1,5
Germany,1920-8,22,0,-1,-1,0,1,5
Germany,1920-8,23,0,-1,-1,0,1,5
Germany,1920-8,25,0,-1,-1,0,1,5
Germany,1920-8,26,0,-1,-1,0,1,5
Germany,1920-8,27,0,-1,-1,0,1,5
Germany,1920-8,28,0,-1,-1,0,1,5
Germany,1920-8,29,0,-1,-1,0,1,5
Germany,1920-8,31,0,-1,-1,0,1,5
Germany,1920-8,33,0,-1,-1,0,1,5
Germany,1975-2,-6,6,1.28333333333333,1.71162690638663,1,1,5
Germany,1975-2,-5,16,1.223125,1.86201940108045,3,0,0
Germany,1975-2,-4,14,1.24,1.63971854995817,2,0,0
Germany,1975-2,-3,13,1.60538461538462,1.95198025683585,2,0,0
Germany,1975-2,-2,13,0.946153846153845,0.789499192120532,2,0,0
Germany,1975-2,-1,18,0.688333333333333,0.382641746131225,2,0,0
Germany,1975-2,0,58,0.693965517241379,0.38575928616205,3,0,0
Germany,1975-2,1,80,0.842397321428571,0.968997486813411,3,0,0
Germany,1975-2,2,59,0.874430992736079,0.71948052127631,3,0,0
Germany,1975-2,3,41,0.911396895787138,1.24149093649254,3,0,0
Germany,1975-2,4,33,0.924696969696969,1.04963327628178,3,0,0
Germany,1975-2,5,24,1.19037037037037,1.33166673162978,3,0,0
Germany,1975-2,6,30,1.00733333333333,1.23046930585191,3,0,0
Germany,1975-2,7,19,1.34368421052632,1.62047390368207,2,0,0
Germany,1975-2,8,21,1.08857142857143,1.27496386503416,2,0,0
Germany,1975-2,9,14,0.51,0.350340493717842,2,0,0
Germany,1975-2,10,10,1.196,1.87005169269016,2,0,0
Germany,1975-2,11,20,0.9045,0.721697377896829,2,0,0
Germany,1975-2,12,9,1.00222222222222,1.01703954910536,2,0,0
Germany,1975-2,13,10,0.613,0.464543981890963,2,0,0
Germany,1975-2,14,4,0.3025,0.0689806736219162,1,0,0
Germany,1975-2,15,6,0.611666666666667,0.442330946991805,2,0,0
Germany,1975-2,16,4,0.555,0.464076143177676,1,0,0
Germany,1975-2,17,0,-1,-1,0,1,5
Germany,1975-2,18,0,-1,-1,0,1,5
Germany,1975-2,23,0,-1,-1,0,1,5
Germany,1975-2,25,0,-1,-1,0,1,5
Germany,1975-2,26,0,-1,-1,0,1,5
Germany,1988-5,-6,16,61.5125,78.4657961577315,2,0,0
Germany,1988-5,-5,23,57.5652173913043,82.5313582755926,3,0,0
Germany,1988-5,-4,21,96.7714285714286,88.7272514104722,2,0,0
Germany,1988-5,-3,17,97.8529411764705,82.4083211639384,2,0,0
Germany,1988-5,-2,31,86.6203735144313,85.6770095633523,2,0,0
Germany,1988-5,-1,40,81.9619318181817,98.6646600128038,2,0,0
Germany,1988-5,0,103,105.76166722464,99.7274511068222,3,0,0
Germany,1988-5,1,161,98.8077405997464,100.569584622467,3,0,0
Germany,1988-5,2,125,130.373955555556,113.802023461063,3,0,0
Germany,1988-5,3,106,145.931071211199,111.470279241311,3,0,0
Germany,1988-5,4,85,119.343105882353,89.6124177017211,3,0,0
Germany,1988-5,5,73,116.787204234122,90.1124107566919,3,0,0
Germany,1988-5,6,71,107.749604946754,84.3683532772189,3,0,0
Germany,1988-5,7,61,101.291393442623,91.6490039353428,3,0,0
Germany,1988-5,8,49,106.808163265306,99.1466902219777,3,0,0
Germany,1988-5,9,37,112.321621621622,95.1558783585448,2,0,0
Germany,1988-5,10,36,100.561437908497,76.779650721029,2,0,0
Germany,1988-5,11,29,96.7206896551726,77.7110186125051,2,0,0
Germany,1988-5,12,24,93.8027777777776,80.7838164201167,2,0,0
Germany,1988-5,13,20,83.21,92.2575736443186,2,0,0
Germany,1988-5,14,13,157.946153846154,114.895275616425,2,0,0
Germany,1988-5,15,10,125.95,101.848888610093,2,0,0
Germany,1988-5,16,11,131.5,103.16361761784,2,0,0
Germany,1988-5,17,4,146.125,76.537196839184,1,1,5
Germany,1988-5,18,3,130.2,80.2357152395366,1,1,5
Germany,1988-5,19,1,127.4,0,1,0,0
Germany,1988-5,20,4,4.95,1.47535306508871,2,0,0
Germany,1988-5,22,0,-1,-1,0,1,5
Germany,1988-5,23,1,3,0,1,1,5
Germany,1988-5,25,0,-1,-1,0,1,5
Germany,1988-5,26,0,-1,-1,0,1,5
Germany,1988-5,27,0,-1,-1,0,1,5
Germany,1988-5,28,0,-1,-1,0,1,5
Germany,1988-5,29,0,-1,-1,0,1,5
Germany,1988-5,31,0,-1,-1,0,1,5
Germany,1988-5,33,0,-1,-1,0,1,5
Germany,2160-0,-6,15,1.41866666666667,1.75355910188665,2,0,0
Germany,2160-0,-5,28,0.9625,0.528279001762992,3,0,0
Germany,2160-0,-4,23,1.21956521739131,0.922242712388315,2,0,0
Germany,2160-0,-3,21,1.26428571428571,0.885542610090397,2,0,0
Germany,2160-0,-2,30,1.18592592592593,0.758028442083588,2,0,0
Germany,2160-0,-1,39,1.37308807134894,0.94427739796649,2,0,0
Germany,2160-0,0,106,1.24450878334418,0.844830907335072,3,0,0
Germany,2160-0,1,165,1.36262561094819,1.33062009635755,3,0,0
Germany,2160-0,2,131,1.4001381776017,1.23365906689015,3,0,0
Germany,2160-0,3,109,1.54436209862385,1.24940750355496,3,0,0
Germany,2160-0,4,91,1.64087301587302,1.31832239483897,3,0,0
Germany,2160-0,5,76,1.81512585812357,1.62099782432667,3,0,0
Germany,2160-0,6,76,1.69195873205741,1.41473195185094,3,0,0
Germany,2160-0,7,67,1.73507462686567,1.39532241293315,2,0,0
Germany,2160-0,8,61,1.91590163934426,1.42363077733096,3,0,0
Germany,2160-0,9,47,1.8631914893617,1.62840827374862,2,0,0
Germany,2160-0,10,43,2.14372093023256,1.93190261912696,2,0,0
Germany,2160-0,11,39,2.62923076923077,2.30503040808277,2,0,0
Germany,2160-0,12,31,2.2625219941349,2.1897760363433,2,0,0
Germany,2160-0,13,25,1.9884,1.87273792435924,2,0,0
Germany,2160-0,14,16,2.68,2.34664015136535,2,0,0
Germany,2160-0,15,13,2.29769230769231,1.91635136760004,2,0,0
Germany,2160-0,16,11,2.02,1.48402830161692,2,0,0
Germany,2160-0,17,6,1.945,1.26688199924066,1,1,5
Germany,2160-0,18,7,1.83,1.28786645270385,1,1,5
Germany,2160-0,19,4,1.7025,1.33270089167325,1,0,0
Germany,2160-0,20,5,0.84,0.567934855419175,2,0,0
Germany,2160-0,22,0,-1,-1,0,1,5
Germany,2160-0,23,1,0.85,0,1,1,5
Germany,2160-0,25,0,-1,-1,0,1,5
Germany,2160-0,26,0,-1,-1,0,1,5
Germany,2160-0,27,0,-1,-1,0,1,5
Germany,2160-0,28,0,-1,-1,0,1,5
Germany,2160-0,29,0,-1,-1,0,1,5
Germany,2160-0,31,0,-1,-1,0,1,5
Germany,2160-0,33,0,-1,-1,0,1,5
Germany,2532-0,-6,11,461.181818181818,618.968952077859,2,0,0
Germany,2532-0,-5,17,409,375.436579198138,3,0,0
Germany,2532-0,-4,19,335.526315789473,249.408047723016,2,0,0
Germany,2532-0,-3,11,358.636363636364,193.732430288413,2,0,0
Germany,2532-0,-2,20,365.02,231.438870020554,2,0,0
Germany,2532-0,-1,29,410.009074410163,350.621966686768,2,0,0
Germany,2532-0,0,81,413.503808773312,206.889123826898,3,0,0
Germany,2532-0,1,118,384.440583804143,179.471345393678,3,0,0
Germany,2532-0,2,99,486.419989367358,1102.72468512157,3,0,0
Germany,2532-0,3,72,546.026709401709,1729.76591140128,3,0,0
Germany,2532-0,4,67,453.849175176748,916.518472302956,3,0,0
Germany,2532-0,5,55,358.465203761756,155.427918965837,3,0,0
Germany,2532-0,6,54,384.073476702509,166.178068512421,3,0,0
Germany,2532-0,7,42,432.999999999999,426.099152551232,2,0,0
Germany,2532-0,8,38,409.605263157895,250.139478872227,3,0,0
Germany,2532-0,9,27,461.037037037037,287.753698296288,2,0,0
Germany,2532-0,10,24,368.541666666667,121.324924557325,2,0,0
Germany,2532-0,11,24,2456.375,6442.91915889401,2,0,0
Germany,2532-0,12,14,2082.07142857143,6596.78825658349,2,0,0
Germany,2532-0,13,15,965.6,2323.86103592399,2,0,0
Germany,2532-0,14,8,367.25,107.127094078549,2,0,0
Germany,2532-0,15,6,388.166666666667,68.6306539868786,2,0,0
Germany,2532-0,16,7,411.714285714286,74.1478574330016,2,0,0
Germany,2532-0,17,2,553.5,232.638131010374,1,1,5
Germany,2532-0,18,1,282,0,1,1,5
Germany,2532-0,19,3,357.666666666667,67.4116706018575,1,0,0
Germany,2532-0,20,1,398,0,1,1,5
Germany,2532-0,23,0,-1,-1,0,1,5
Germany,2532-0,25,0,-1,-1,0,1,5
Germany,2532-0,26,0,-1,-1,0,1,5
Germany,2532-0,33,0,-1,-1,0,1,5
Germany,33959-8,-6,3,0.57,0.3772267222772,1,0,0
Germany,33959-8,-5,4,0.6625,0.551565952538769,1,0,0
Germany,33959-8,-4,8,0.45,0.580861429258304,1,0,0
Germany,33959-8,-3,5,0.152,0.0889943818451479,1,0,0
Germany,33959-8,-2,13,1.16571428571429,2.37558968966157,1,0,0
Germany,33959-8,-1,19,1.6125,3.42116919841894,1,0,0
Germany,33959-8,0,59,1.95177652228499,4.74288510898636,2,0,0
Germany,33959-8,1,74,2.3631048121292,6.3230963099991,2,0,0
Germany,33959-8,2,70,3.77455900621118,9.96441104459014,2,0,0
Germany,33959-8,3,54,3.76610169491525,8.33088744281074,2,0,0
Germany,33959-8,4,47,2.72281372123318,5.43117465800473,2,0,0
Germany,33959-8,5,36,2.54861111111111,4.53094496379699,2,0,0
Germany,33959-8,6,34,3.15371428571429,4.81822281473543,1,0,0
Germany,33959-8,7,31,3.31774193548387,5.11305956003997,2,0,0
Germany,33959-8,8,24,6.92666666666667,16.2494799024907,2,0,0
Germany,33959-8,9,17,6.03411764705882,13.4760143675827,1,0,0
Germany,33959-8,10,17,10.8270588235294,25.912578934927,1,0,0
Germany,33959-8,11,15,1.74133333333333,1.84473717317542,1,0,0
Germany,33959-8,12,15,2.5075,2.56130825946429,1,0,0
Germany,33959-8,13,10,1.222,1.87242445330468,1,0,0
Germany,33959-8,14,8,22.525,49.3204666297008,1,0,0
Germany,33959-8,15,5,2.376,2.80421646810655,1,0,0
Germany,33959-8,16,5,2.114,2.84963681896483,1,0,0
Germany,33959-8,17,2,3.8,3.50724963468528,1,0,0
Germany,33959-8,18,3,2.07333333333333,1.34098222707586,1,0,0
Germany,33959-8,19,1,1.67,0,1,0,0
Germany,33959-8,20,1,2.35,0,1,0,0
Germany,49563-0,-6,3,1.88333333333333,1.62979548819272,1,0,0
Germany,49563-0,-5,2,3.135,3.59917351623953,1,0,0
Germany,49563-0,-4,3,0.52,0.0346410161513772,1,0,0
Germany,49563-0,-3,3,3.16,2.57379097830418,1,0,0
Germany,49563-0,-2,5,1.674,1.61100279329367,1,0,0
Germany,49563-0,-1,7,4.40714285714286,9.39280525062617,1,0,0
Germany,49563-0,0,28,2.81463010204081,2.67865695395618,2,0,0
Germany,49563-0,1,45,16.3908226950355,56.7726969655495,2,0,0
Germany,49563-0,2,22,38.1470355731225,154.456296330059,2,0,0
Germany,49563-0,3,19,35.644298245614,119.638712142464,2,0,0
Germany,49563-0,4,15,6.2624,7.5285640683076,2,0,0
Germany,49563-0,5,14,12.2668367346939,30.2654340290149,2,0,0
Germany,49563-0,6,15,13.1853333333333,33.2545734484461,2,0,0
Germany,49563-0,7,4,9.23,12.4779218355195,1,0,0
Germany,49563-0,8,7,3.22857142857143,1.66472648976169,1,0,0
Germany,49563-0,9,4,8.58,12.2389133504572,1,0,0
Germany,49563-0,10,2,3.54,1.90918830920368,1,0,0
Germany,49563-0,11,3,3.59333333333333,1.43318991530548,1,0,0
Germany,49563-0,12,2,4.16,1.30107647738325,1,0,0
Germany,49563-0,13,4,10.6725,11.7763191051647,1,0,0
Germany,49563-0,14,2,8.4,9.05096679918781,1,0,0
Germany,49563-0,15,1,19.6,0,1,0,0
Germany,49563-0,16,2,17.75,3.04055915910216,1,0,0
Germany,5902-2,-6,17,17.8090497737556,10.7465277757707,2,0,0
Germany,5902-2,-5,24,31.1666666666666,29.6868535780119,3,0,0
Germany,5902-2,-4,21,16.7190476190476,9.87459462700211,2,0,0
Germany,5902-2,-3,16,16.95,10.3408574757287,2,0,0
Germany,5902-2,-2,28,18.6703007518797,10.7448208104259,2,0,0
Germany,5902-2,-1,36,23.3013285024155,25.3780915167371,2,0,0
Germany,5902-2,0,109,26.6884310371637,24.4193857908259,3,0,0
Germany,5902-2,1,178,24.5424322538004,20.2123627487431,3,0,0
Germany,5902-2,2,149,25.9314749847468,17.9971310134407,3,0,0
Germany,5902-2,3,128,28.0225996376812,19.2269407621546,3,0,0
Germany,5902-2,4,115,29.63994478951,21.4122402586109,3,0,0
Germany,5902-2,5,91,27.6041310541311,16.6482041931525,3,0,0
Germany,5902-2,6,87,28.2510536398468,20.1719986220717,3,0,0
Germany,5902-2,7,86,30.1111141157382,21.7148442254928,3,0,0
Germany,5902-2,8,76,28.8774893314367,19.0686130043555,3,0,0
Germany,5902-2,9,64,28.6703125,20.6558241887528,3,0,0
Germany,5902-2,10,55,33.1128727272727,21.6040523694005,3,0,0
Germany,5902-2,11,48,29.4630028735632,22.9855496814772,3,0,0
Germany,5902-2,12,42,30.5734693877551,27.5014855239154,3,0,0
Germany,5902-2,13,46,32.3695652173913,24.2331166387855,3,0,0
Germany,5902-2,14,31,39.0665012406948,23.4679876422725,3,0,0
Germany,5902-2,15,27,37.1777777777778,24.4301568579198,3,0,0
Germany,5902-2,16,20,29.388,16.8155132148371,2,0,0
Germany,5902-2,17,11,29.6545454545454,21.1000172339439,2,0,0
Germany,5902-2,18,7,11.075,1.41396100168488,1,0,0
Germany,5902-2,19,4,10.275,0.505799696849779,1,0,0
Germany,5902-2,20,2,10.15,1.20208152801713,1,1,5
Germany,5902-2,23,1,9.5,0,1,1,5
Germany,5902-2,26,0,-1,-1,0,1,5
Germany,6690-2,-6,11,9.4625,5.743521449108,1,0,0
Germany,6690-2,-5,11,8.23909090909091,5.42571000799979,1,0,0
Germany,6690-2,-4,13,7.04307692307692,4.94084403149803,1,0,0
Germany,6690-2,-3,12,7.05166666666667,3.66484734478887,1,0,0
Germany,6690-2,-2,17,7.14789473684211,3.77506229374264,1,0,0
Germany,6690-2,-1,21,7.39590909090909,3.93606603106018,1,0,0
Germany,6690-2,0,58,8.57262127410871,5.06117145937109,2,0,0
Germany,6690-2,1,85,8.00155124317768,4.17171325682037,2,0,0
Germany,6690-2,2,79,8.94762462884826,5.66473571670657,2,0,0
Germany,6690-2,3,67,9.61288482958343,4.76154552779268,2,0,0
Germany,6690-2,4,60,9.49707894736842,5.51315560997285,2,0,0
Germany,6690-2,5,46,9.79784347826087,4.07234873367022,2,0,0
Germany,6690-2,6,49,9.22388189318281,5.06257108885697,2,0,0
Germany,6690-2,7,39,9.76674556213018,4.44147397195639,2,0,0
Germany,6690-2,8,33,9.78117647058824,3.91318576308349,1,0,0
Germany,6690-2,9,29,10.6279310344828,4.46264365860028,1,0,0
Germany,6690-2,10,24,11.8562152777777,4.40393894344637,2,0,0
Germany,6690-2,11,26,11.8996428571429,4.65417015887095,1,0,0
Germany,6690-2,12,21,12.2930434782609,3.97846753820729,1,0,0
Germany,6690-2,13,17,11.5947058823529,4.72138501613544,1,0,0
Germany,6690-2,14,11,15.5275,7.2677696028424,1,0,0
Germany,6690-2,15,8,13.35375,5.17990605954532,1,0,0
Germany,6690-2,16,8,12.6875,5.31686736447587,1,0,0
Germany,6690-2,17,6,11.2416666666667,2.1885010090623,1,0,0
Germany,6690-2,18,7,13.1371428571429,3.85079954591993,1,0,0
Germany,6690-2,19,4,16.4875,8.26928604334538,1,0,0
Germany,6690-2,20,2,10.195,5.02752921423635,1,0,0
Germany,6690-2,23,1,5.68,0,1,0,0
Germany,731-0,-6,3,0.666666666666667,0.639557138442949,1,0,0
Germany,731-0,-5,6,0.871666666666667,0.766326736233747,2,0,0
Germany,731-0,-4,6,0.838333333333333,0.525487075641891,2,0,0
Germany,731-0,-3,3,1.22666666666667,0.595510985065207,1,1,5
Germany,731-0,-2,11,1.02515151515151,0.740357816849188,2,0,0
Germany,731-0,-1,13,0.928333333333333,0.405211650229212,2,0,0
Germany,731-0,0,33,1.27878787878788,0.849605634896853,2,0,0
Germany,731-0,1,76,1.08639318885449,0.692702228687073,2,0,0
Germany,731-0,2,69,1.08118975396023,0.552440102658623,2,0,0
Germany,731-0,3,45,0.952944444444444,0.573859502657154,2,0,0
Germany,731-0,4,47,1.03528762805359,0.565639158223443,2,0,0
Germany,731-0,5,37,1.04345345345345,0.625840386872974,2,0,0
Germany,731-0,6,40,1.04975,0.615336003688958,3,0,0
Germany,731-0,7,32,1.1078125,0.713784707647178,2,0,0
Germany,731-0,8,25,1.1436,0.572457276426226,2,0,0
Germany,731-0,9,16,1.235,0.723675802184008,2,0,0
Germany,731-0,10,19,1.20263157894737,0.721340127088025,2,0,0
Germany,731-0,11,19,0.992631578947369,0.495993303105139,2,0,0
Germany,731-0,12,11,1.30272727272727,0.618451144539176,2,0,0
Germany,731-0,13,12,1.07916666666667,0.670813052582576,2,0,0
Germany,731-0,14,10,1.159,0.536168505851161,2,0,0
Germany,731-0,15,6,1.355,0.3940938974407,2,0,0
Germany,731-0,16,2,0.925,0.148492424049175,1,1,5
Germany,731-0,17,1,0.8,0,1,1,5
Germany,731-0,18,1,1.21,0,1,0,0
Germany,731-0,20,2,1.175,0.898025612106915,1,1,5
Germany,731-0,23,1,1.83,0,1,0,0
Germany,751-8,-6,4,6.11,3.24260183597472,2,0,0
Germany,751-8,-5,6,6.515,3.69290536028206,2,0,0
Germany,751-8,-4,7,3.71428571428572,1.39822336249563,2,0,0
Germany,751-8,-3,3,6.93333333333333,5.75619087012699,1,1,5
Germany,751-8,-2,12,3.67571428571428,2.82621481260287,2,0,0
Germany,751-8,-1,13,5.7325641025641,2.87227808472846,2,0,0
Germany,751-8,0,38,6.98894736842105,6.78669636205043,2,0,0
Germany,751-8,1,82,6.32052944675788,3.46535974208975,2,0,0
Germany,751-8,2,72,5.90493961352657,3.38530982270584,2,0,0
Germany,751-8,3,47,6.22973717146433,5.14077769879281,2,0,0
Germany,751-8,4,49,6.0941027445461,5.67542214499045,2,0,0
Germany,751-8,5,38,6.50589285714285,3.26986931739092,2,0,0
Germany,751-8,6,40,6.1510462962963,3.99463810238323,3,0,0
Germany,751-8,7,32,6.2346875,4.37589805298995,2,0,0
Germany,751-8,8,25,7.9732,6.80619859637767,2,0,0
Germany,751-8,9,16,6.390625,3.21664933069594,2,0,0
Germany,751-8,10,22,9.67363636363639,8.77556214205628,2,0,0
Germany,751-8,11,19,14.6252631578947,14.3933454409479,2,0,0
Germany,751-8,12,12,9.80833333333333,4.36912688039266,2,0,0
Germany,751-8,13,12,7.49416666666667,4.46097922053674,2,0,0
Germany,751-8,14,10,9.956,4.03415749155467,2,0,0
Germany,751-8,15,6,10.2116666666667,3.85729654896621,2,0,0
Germany,751-8,16,2,14.275,9.55301261383026,1,1,5
Germany,751-8,17,1,9.06,0,1,1,5
Germany,751-8,18,1,6.35,0,1,0,0
Germany,751-8,20,2,7.485,4.9568185361177,1,1,5
Germany,751-8,23,1,3.17,0,1,0,0
Germany,7799-0,-5,4,916.25,568.20440864182,2,0,0
Germany,7799-0,-4,2,1467.5,1516.74404564514,1,0,0
Germany,7799-0,-3,2,927.5,102.530483272049,1,0,0
Germany,7799-0,-2,8,1066.66666666667,1237.55555430857,1,1,5
Germany,7799-0,-1,5,440,218.174242292715,1,1,5
Germany,7799-0,0,26,3503.24786324786,4872.30699531945,2,1,5
Germany,7799-0,1,29,2269.18495297805,3458.24260004396,2,1,5
Germany,7799-0,2,30,5378.59641975308,6640.85531090906,2,1,5
Germany,7799-0,3,16,6008.75,7553.92092796616,2,1,5
Germany,7799-0,4,21,4895.98991596639,6209.64778484174,2,1,5
Germany,7799-0,5,14,5275.48469387756,6542.87820596634,2,1,5
Germany,7799-0,6,13,5082.69230769231,7222.81039929074,2,1,5
Germany,7799-0,7,10,6989.88888888888,7973.06549473329,2,1,5
Germany,7799-0,8,11,4546.81818181817,6613.85336649976,2,1,5
Germany,7799-0,9,10,8611,7641.50101601628,2,1,5
Germany,7799-0,10,6,4057.5,6639.02835511341,2,0,0
Germany,7799-0,11,8,983.75,347.878776094695,2,0,0
Germany,7799-0,12,5,6997,7693.11981594675,2,0,0
Germany,7799-0,13,7,4900.71428571429,6077.16108925558,2,0,0
Germany,7799-0,14,6,4655.83333333333,3130.03580916683,2,0,0
Germany,7799-0,15,3,1618.33333333333,1244.18983010364,2,0,0
Germany,7799-0,16,1,16635,0,1,0,0
Germany,7799-0,17,2,5052.5,1339.9673503485,1,0,0
Germany,7799-0,18,2,6472.5,2089.50053840625,1,0,0
Germany,7799-0,20,1,3375,0,1,0,0
Germany,7799-0,23,1,2835,0,1,0,0
Italy,1742-6,-6,71,94.4915493014085,185.507321254953,3,0,0
Italy,1742-6,-5,69,87.321739142029,165.761090478126,3,0,0
Italy,1742-6,-4,77,58.4961038967532,104.715860995027,3,0,0
Italy,1742-6,-3,82,68.7414634140244,87.9168926424308,3,0,0
Italy,1742-6,-2,95,67.8252631573684,96.0405721292794,3,0,0
Italy,1742-6,-1,161,58.9310559006211,65.3962029762167,3,0,0
Italy,1742-6,0,762,55.4409448815617,56.9898384554238,3,0,0
Italy,1742-6,1,1381,57.4336712526068,122.989692421433,3,0,0
Italy,1742-6,2,779,64.824903723543,163.449846319305,3,0,0
Italy,1742-6,3,775,57.5936774209548,67.0140971953514,3,0,0
Italy,1742-6,4,632,58.4924050618671,67.5838085439348,3,0,0
Italy,1742-6,5,607,68.7943986835091,112.253416344521,3,0,0
Italy,1742-6,6,592,75.7447635120777,199.935007781717,3,0,0
Italy,1742-6,7,544,79.8803308819485,203.940408227891,3,0,0
Italy,1742-6,8,458,81.9829694334716,142.075324292802,3,0,0
Italy,1742-6,9,455,81.3969230763736,164.689166714101,3,0,0
Italy,1742-6,10,421,80.1691211401425,112.067811173716,3,0,0
Italy,1742-6,11,355,78.719999999831,82.3484330078115,3,0,0
Italy,1742-6,12,345,81.4927536241159,74.1597341745136,3,0,0
Italy,1742-6,13,290,87.4396551735517,82.6277410788673,3,0,0
Italy,1742-6,14,289,119.067128027405,376.803281761638,3,0,0
Italy,1742-6,15,268,100.841791044701,211.097684200803,3,0,0
Italy,1742-6,16,211,103.160189572417,149.010144234768,3,0,0
Italy,1742-6,17,207,97.4458937202899,115.172438856316,3,0,0
Italy,1742-6,18,186,92.4892473124193,101.182134524686,3,0,0
Italy,1742-6,19,175,90.9405714296,96.5859320887058,3,0,0
Italy,1742-6,20,133,98.0827067663158,104.839663754694,3,0,0
Italy,1742-6,21,123,79.2252032512195,71.2851238178009,3,0,0
Italy,1742-6,22,105,71.2904761904762,58.1339211826126,3,0,0
Italy,1742-6,23,85,71.1035294117647,46.6069467185228,3,0,0
