siteid,icd_code,icd_version,num_patients,unmasked_sites_num_patients,masked_sites_num_patients,masked_upper_bound_num_patients
Combined,M79.67,10,0,0,1,5
Combined,M79.671,10,0,0,1,9
Combined,M79.672,10,0,0,1,9
Combined,M79.69,10,0,0,1,5
Combined,M79.7,10,0,0,6,53
Combined,M79.79,10,0,0,1,3
Combined,M79.89,10,0,0,2,18
Combined,M80.00,10,0,0,1,3
Combined,M80.05,10,0,0,1,3
Combined,M80.08,10,0,0,1,3
Combined,M80.5,10,0,0,1,3
Combined,M80.55,10,0,0,1,3
Combined,M80.56,10,0,0,1,3
Combined,M80.90,10,0,0,1,3
Combined,M80.98,10,0,0,1,3
Combined,M81.0,10,0,0,8,63
Combined,M81.00,10,0,0,1,3
Combined,M81.50,10,0,0,1,3
Combined,M81.59,10,0,0,1,3
Combined,M81.85,10,0,0,1,3
Combined,M81.9,10,0,0,2,8
Combined,M81.99,10,0,0,1,5
Combined,M82.0,10,0,0,1,3
Combined,M84.15,10,0,0,1,3
Combined,M84.48,10,0,0,1,5
Combined,M84.97,10,0,0,1,3
Combined,M85.37,10,0,0,1,3
Combined,M85.80,10,0,0,3,32
Combined,M85.89,10,0,0,1,9
Combined,M86.07,10,0,0,1,3
Combined,M86.17,10,0,0,1,3
Combined,M86.37,10,0,0,1,3
Combined,M86.48,10,0,0,1,3
Combined,M86.60,10,0,0,1,9
Combined,M86.672,10,0,0,1,9
Combined,M86.9,10,0,0,2,11
Combined,M87.24,10,0,0,1,5
Combined,M88.8,10,0,0,1,3
Combined,M89.8X8,10,0,0,1,9
Combined,M90.7,10,0,0,1,3
Combined,M94.0,10,0,0,2,18
Combined,M96.0,10,0,0,1,3
Combined,M96.6,10,0,0,1,3
Combined,M96.8,10,0,0,1,3
Combined,M99.4,10,0,0,1,3
Combined,MR181399,10,0,0,1,3
Combined,MR2932,10,0,0,1,3
Combined,MR439175,10,0,0,1,3
Combined,MR639,10,0,0,1,3
Combined,MR95619,10,0,0,1,3
Combined,N02.9,10,0,0,1,9
Combined,N03.3,10,0,0,1,5
Combined,N04.0,10,0,0,1,3
Combined,N04.9,10,0,0,1,3
Combined,N05.1,10,0,0,1,9
Combined,N06.0,10,0,0,1,9
Combined,N08.4,10,0,0,1,3
Combined,N11.1,10,0,0,1,3
Combined,N11.9,10,0,0,1,3
Combined,N13.0,10,0,0,1,3
Combined,N13.1,10,0,0,1,3
Combined,N13.3,10,0,0,2,8
Combined,N13.6,10,0,0,1,3
Combined,N13.8,10,0,0,2,18
Combined,N14.1,10,0,0,1,3
Combined,N15.1,10,0,0,1,9
Combined,N17.1,10,0,0,1,3
Combined,N18,10,0,0,1,5
Combined,N18.0,10,0,0,1,5
Combined,N20.0,10,0,0,7,49
Combined,N20.2,10,0,0,1,9
Combined,N21,10,0,0,1,5
Combined,N21.9,10,0,0,1,5
Combined,N23,10,0,0,3,13
Combined,N25.81,10,0,0,4,36
Combined,N26.1,10,0,0,2,18
Combined,N28.0,10,0,0,1,9
Combined,N28.1,10,0,0,2,8
Combined,N28.8,10,0,0,1,3
Combined,N28.89,10,0,0,4,41
Combined,N28.9,10,0,0,5,45
Combined,N30.9,10,0,0,2,8
Combined,N30.90,10,0,0,1,9
Combined,N31.1,10,0,0,1,3
Combined,N31.9,10,0,0,3,17
Combined,N32.0,10,0,0,1,3
Combined,N32.2,10,0,0,1,3
Combined,N32.81,10,0,0,1,9
Combined,N36.8,10,0,0,1,3
Combined,N39.1,10,0,0,1,3
Combined,N39.2,10,0,0,1,5
Combined,N39.3,10,0,0,1,3
Combined,N40.1,10,0,0,4,36
Combined,N42.2,10,0,0,1,3
Combined,N45,10,0,0,1,5
Combined,N45.1,10,0,0,2,14
Combined,N45.2,10,0,0,1,5
Combined,N45.3,10,0,0,1,5
Combined,N48.0,10,0,0,1,5
Combined,N48.6,10,0,0,1,5
Combined,N52.9,10,0,0,3,23
Combined,N60.11,10,0,0,1,9
Combined,N60.12,10,0,0,1,9
Combined,N62,10,0,0,1,3
Combined,N63.10,10,0,0,1,9
Combined,N74.8,10,0,0,1,3
Combined,N76.0,10,0,0,1,9
Combined,N77.1,10,0,0,1,3
Combined,N83.209,10,0,0,1,9
Combined,N85.00,10,0,0,1,5
Combined,N87,10,0,0,1,14
Combined,N87.9,10,0,0,1,14
Combined,N92.0,10,0,0,2,18
Combined,N92.1,10,0,0,1,3
Combined,N92.4,10,0,0,1,9
Combined,N93.8,10,0,0,1,3
Combined,N93.9,10,0,0,1,9
Combined,N94.89,10,0,0,1,5
Combined,N95.1,10,0,0,2,23
Combined,N99.8,10,0,0,1,3
Combined,N99.89,10,0,0,1,9
Combined,O09.2,10,0,0,1,5
Combined,O09.30,10,0,0,1,9
Combined,O09.513,10,0,0,1,9
Combined,O09.519,10,0,0,1,9
Combined,O09.522,10,0,0,1,9
Combined,O09.523,10,0,0,2,18
Combined,O09.6,10,0,0,1,5
Combined,O09.93,10,0,0,1,9
Combined,O10.0,10,0,0,1,3
Combined,O10.013,10,0,0,1,9
Combined,O11,10,0,0,1,3
Combined,O14.1,10,0,0,1,3
Combined,O16.1,10,0,0,1,5
Combined,O16.2,10,0,0,1,5
Combined,O16.3,10,0,0,1,5
Combined,O20.0,10,0,0,1,3
Combined,O21.1,10,0,0,2,14
Combined,O21.9,10,0,0,1,9
Combined,O23.42,10,0,0,1,9
Combined,O23.5,10,0,0,1,3
Combined,O24.111,10,0,0,1,9
Combined,O24.414,10,0,0,1,9
Combined,O24.419,10,0,0,2,14
Combined,O24.429,10,0,0,1,5
Combined,O24.813,10,0,0,1,9
Combined,O24.912,10,0,0,1,9
Combined,O25.11,10,0,0,1,5
Combined,O25.12,10,0,0,1,5
Combined,O25.13,10,0,0,1,5
Combined,O25.2,10,0,0,1,5
Combined,O26.0,10,0,0,1,3
Combined,O26.81,10,0,0,1,5
Combined,O26.872,10,0,0,1,9
Combined,O26.93,10,0,0,1,9
Combined,O28.3,10,0,0,1,3
Combined,O30.0,10,0,0,1,3
Combined,O30.003,10,0,0,1,9
Combined,O30.009,10,0,0,1,9
Combined,O30.032,10,0,0,1,9
Combined,O30.042,10,0,0,1,9
Combined,O32.1XX0,10,0,0,1,5
Combined,O34.1,10,0,0,1,3
Combined,O34.2,10,0,0,1,3
Combined,O34.21,10,0,0,1,5
Combined,O34.32,10,0,0,1,9
Combined,O35.8,10,0,0,1,3
Combined,O35.8XX0,10,0,0,1,2
Combined,O36.3,10,0,0,1,3
Combined,O36.5,10,0,0,1,3
Combined,O36.5110,10,0,0,1,5
Combined,O36.5120,10,0,0,1,5
Combined,O36.5130,10,0,0,1,5
Combined,O36.5910,10,0,0,1,5
Combined,O36.5920,10,0,0,1,5
Combined,O36.5930,10,0,0,1,5
Combined,O36.8130,10,0,0,1,9
Combined,O41.8X21,10,0,0,1,9
Combined,O42.00,10,0,0,2,10
Combined,O42.011,10,0,0,1,5
Combined,O42.012,10,0,0,1,5
Combined,O42.013,10,0,0,1,5
Combined,O42.02,10,0,0,1,5
Combined,O43.022,10,0,0,1,9
Combined,O43.211,10,0,0,1,5
Combined,O43.212,10,0,0,1,5
Combined,O43.213,10,0,0,1,5
Combined,O43.221,10,0,0,1,5
Combined,O43.222,10,0,0,1,5
Combined,O43.223,10,0,0,1,5
Combined,O43.231,10,0,0,1,5
Combined,O43.232,10,0,0,1,5
Combined,O43.233,10,0,0,1,5
Combined,O46.8X2,10,0,0,1,9
Combined,O46.90,10,0,0,1,9
Combined,O48,10,0,0,1,3
Combined,O60.0,10,0,0,1,3
Combined,O60.3,10,0,0,1,3
Combined,O63.1,10,0,0,1,3
Combined,O64.0,10,0,0,1,3
Combined,O66.2,10,0,0,1,3
Combined,O66.5,10,0,0,1,5
Combined,O68.0,10,0,0,1,3
Combined,O68.1,10,0,0,1,3
Combined,O69.1,10,0,0,1,3
Combined,O69.8,10,0,0,1,3
Combined,O70.0,10,0,0,1,3
Combined,O70.1,10,0,0,1,5
Combined,O71.4,10,0,0,1,3
Combined,O72.0,10,0,0,2,8
Combined,O72.1,10,0,0,1,3
Combined,O75.2,10,0,0,2,8
Combined,O75.7,10,0,0,1,3
Combined,O75.9,10,0,0,1,5
Combined,O80,10,0,0,1,9
Combined,O82,10,0,0,1,9
Combined,O90.2,10,0,0,1,3
Combined,O90.81,10,0,0,1,9
Combined,O90.9,10,0,0,1,5
Combined,O91.1,10,0,0,1,3
Combined,O98.5,10,0,0,1,3
Combined,O98.512,10,0,0,2,18
Combined,O98.513,10,0,0,2,18
Combined,O98.519,10,0,0,2,18
Combined,O98.813,10,0,0,1,9
Combined,O98.911,10,0,0,1,5
Combined,O98.912,10,0,0,1,5
Combined,O98.913,10,0,0,2,14
Combined,O98.92,10,0,0,1,5
Combined,O99.2,10,0,0,1,3
Combined,O99.212,10,0,0,1,9
Combined,O99.213,10,0,0,1,9
Combined,O99.281,10,0,0,2,10
Combined,O99.282,10,0,0,3,19
Combined,O99.283,10,0,0,4,28
Combined,O99.284,10,0,0,1,5
Combined,O99.285,10,0,0,1,9
Combined,O99.3,10,0,0,1,3
Combined,O99.341,10,0,0,1,5
Combined,O99.342,10,0,0,1,5
Combined,O99.343,10,0,0,1,5
Combined,O99.344,10,0,0,1,5
Combined,O99.345,10,0,0,1,9
Combined,O99.351,10,0,0,1,5
Combined,O99.352,10,0,0,1,5
Combined,O99.353,10,0,0,1,5
Combined,O99.354,10,0,0,1,5
Combined,O99.5,10,0,0,2,8
Combined,O99.511,10,0,0,1,9
Combined,O99.512,10,0,0,2,18
Combined,O99.513,10,0,0,4,36
Combined,O99.53,10,0,0,1,9
Combined,O99.613,10,0,0,1,9
Combined,O99.8,10,0,0,1,3
Combined,O99.810,10,0,0,1,5
Combined,O99.814,10,0,0,1,5
Combined,P00.8,10,0,0,1,3
Combined,P02.5,10,0,0,1,3
Combined,P07.3,10,0,0,1,3
Combined,P08.1,10,0,0,1,3
Combined,P20.1,10,0,0,1,3
Combined,P20.9,10,0,0,1,3
Combined,P21.1,10,0,0,1,3
Combined,P22.8,10,0,0,1,3
Combined,P22.9,10,0,0,1,3
Combined,P23.0,10,0,0,1,3
Combined,P23.3,10,0,0,1,3
Combined,P27.1,10,0,0,1,3
Combined,P28.2,10,0,0,1,5
Combined,P28.4,10,0,0,1,5
Combined,P28.5,10,0,0,2,14
Combined,P36.9,10,0,0,1,3
Combined,P39,10,0,0,1,5
Combined,P39.2,10,0,0,1,5
Combined,P39.8,10,0,0,1,5
Combined,P61.0,10,0,0,1,3
Combined,P78.3,10,0,0,1,3
Combined,P81,10,0,0,1,5
Combined,P81.0,10,0,0,1,5
Combined,P81.8,10,0,0,1,5
Combined,P81.9,10,0,0,2,8
Combined,P92.2,10,0,0,1,3
Combined,P96.0,10,0,0,1,2
Combined,P96.2,10,0,0,1,3
Combined,Q02,10,0,0,1,3
Combined,Q12.9,10,0,0,1,5
Combined,Q21.0,10,0,0,2,12
Combined,Q21.1,10,0,0,2,12
Combined,Q23.1,10,0,0,2,12
Combined,Q23.3,10,0,0,1,3
Combined,Q23.8,10,0,0,1,5
Combined,Q24.8,10,0,0,1,5
Combined,Q25.46,10,0,0,1,9
Combined,Q27.3,10,0,0,1,3
Combined,Q31.5,10,0,0,1,3
Combined,Q33.1,10,0,0,1,5
Combined,Q33.5,10,0,0,1,5
Combined,Q33.6,10,0,0,2,16
Combined,Q33.8,10,0,0,1,5
Combined,Q34.1,10,0,0,1,3
Combined,Q37.1,10,0,0,1,3
Combined,Q61.2,10,0,0,2,12
Combined,Q61.3,10,0,0,3,17
Combined,Q61.4,10,0,0,1,2
Combined,Q63.9,10,0,0,1,3
Combined,Q66.8,10,0,0,1,3
Combined,Q79.60,10,0,0,1,9
Combined,Q84.0,10,0,0,1,3
Combined,Q84.5,10,0,0,1,3
Combined,Q87.0,10,0,0,1,3
Combined,Q87.81,10,0,0,1,9
Combined,Q89.3,10,0,0,1,9
Combined,Q90.1,10,0,0,1,2
Combined,Q90.2,10,0,0,1,3
Combined,Q96.9,10,0,0,1,9
Combined,R00.8,10,0,0,1,3
Combined,R01.1,10,0,0,3,21
Combined,R03.1,10,0,0,1,9
Combined,R04.8,10,0,0,1,3
Combined,R04.89,10,0,0,1,9
Combined,R06.01,10,0,0,1,9
Combined,R06.09,10,0,0,8,69
Combined,R06.1,10,0,0,1,3
Combined,R06.2,10,0,0,6,52
Combined,R06.3,10,0,0,3,24
Combined,R06.4,10,0,0,1,3
Combined,R06.7,10,0,0,1,9
Combined,R06.82,10,0,0,6,50
Combined,R06.83,10,0,0,6,51
Combined,R07.0,10,0,0,4,22
Combined,R07.1,10,0,0,5,39
Combined,R07.2,10,0,0,1,9
Combined,R07.81,10,0,0,2,18
Combined,R07.82,10,0,0,1,9
Combined,R09.1,10,0,0,2,14
Combined,R09.3,10,0,0,1,3
Combined,R09.81,10,0,0,6,59
Combined,R09.82,10,0,0,3,27
Combined,R09.89,10,0,0,5,45
Combined,R10.10,10,0,0,2,18
Combined,R10.11,10,0,0,2,18
Combined,R10.12,10,0,0,2,18
Combined,R10.13,10,0,0,5,46
Combined,R10.2,10,0,0,1,9
Combined,R10.30,10,0,0,2,18
Combined,R10.31,10,0,0,3,28
Combined,R10.32,10,0,0,3,20
Combined,R10.33,10,0,0,2,11
Combined,R10.84,10,0,0,5,46
Combined,R10.9,10,0,0,8,64
Combined,R11.11,10,0,0,1,14
Combined,R11.12,10,0,0,1,14
Combined,R12,10,0,0,3,17
Combined,R13.10,10,0,0,2,18
Combined,R13.12,10,0,0,2,18
Combined,R14.0,10,0,0,6,50
Combined,R16.0,10,0,0,2,12
Combined,R16.1,10,0,0,1,3
Combined,R16.2,10,0,0,1,3
Combined,R18.8,10,0,0,3,23
Combined,R19.8,10,0,0,2,18
Combined,R21,10,0,0,5,31
Combined,R22.0,10,0,0,1,3
Combined,R22.2,10,0,0,1,9
Combined,R22.41,10,0,0,1,9
Combined,R23.0,10,0,0,1,3
Combined,R23.1,10,0,0,1,9
Combined,R25.1,10,0,0,4,30
Combined,R25.2,10,0,0,2,14
Combined,R25.8,10,0,0,1,3
Combined,R26.0,10,0,0,1,3
Combined,R26.81,10,0,0,2,23
Combined,R26.89,10,0,0,1,9
Combined,R26.9,10,0,0,1,9
Combined,R27.9,10,0,0,1,5
Combined,R29.5,10,0,0,1,5
Combined,R29.810,10,0,0,1,9
Combined,R29.818,10,0,0,1,9
Combined,R29.898,10,0,0,1,2
Combined,R30.0,10,0,0,3,21
Combined,R30.9,10,0,0,1,3
Combined,R31.0,10,0,0,1,9
Combined,R31.21,10,0,0,1,9
Combined,R31.29,10,0,0,4,36
Combined,R31.9,10,0,0,5,50
Combined,R33.8,10,0,0,2,18
Combined,R33.9,10,0,0,4,41
Combined,R35,10,0,0,1,3
Combined,R35.0,10,0,0,5,41
Combined,R39.15,10,0,0,1,9
Combined,R39.81,10,0,0,1,5
Combined,R39.89,10,0,0,2,14
Combined,R40.1,10,0,0,1,3
Combined,R40.2113,10,0,0,1,9
Combined,R40.2133,10,0,0,1,9
Combined,R40.2142,10,0,0,1,9
Combined,R40.2143,10,0,0,1,9
Combined,R40.2212,10,0,0,1,9
Combined,R40.2213,10,0,0,2,18
Combined,R40.2252,10,0,0,1,9
Combined,R40.2253,10,0,0,1,9
Combined,R40.2313,10,0,0,2,18
Combined,R40.2342,10,0,0,1,9
Combined,R40.2343,10,0,0,1,9
Combined,R40.2362,10,0,0,1,9
Combined,R40.2363,10,0,0,1,9
Combined,R40.2422,10,0,0,1,9
Combined,R40.2432,10,0,0,2,18
Combined,R40.4,10,0,0,1,9
Combined,R41.2,10,0,0,1,3
Combined,R41.3,10,0,0,3,23
Combined,R41.841,10,0,0,1,9
Combined,R42,10,0,0,9,60
Combined,R43.8,10,0,0,3,28
Combined,R43.9,10,0,0,2,18
Combined,R44.0,10,0,0,1,3
Combined,R44.3,10,0,0,1,9
Combined,R45.2,10,0,0,1,3
Combined,R45.3,10,0,0,1,3
Combined,R45.7,10,0,0,1,5
Combined,R45.8,10,0,0,1,5
Combined,R45.851,10,0,0,2,18
Combined,R46.4,10,0,0,1,3
Combined,R46.6,10,0,0,1,3
Combined,R46.89,10,0,0,1,2
Combined,R47.01,10,0,0,1,9
Combined,R47.8,10,0,0,1,3
Combined,R48.1,10,0,0,1,3
Combined,R48.8,10,0,0,1,3
Combined,R49.0,10,0,0,4,26
Combined,R50,10,0,0,1,14
Combined,R50.0,10,0,0,1,14
Combined,R53.8,10,0,0,1,5
Combined,R53.82,10,0,0,3,27
Combined,R54,10,0,0,1,3
Combined,R56.0,10,0,0,1,5
Combined,R56.00,10,0,0,1,5
Combined,R56.01,10,0,0,1,5
Combined,R56.8,10,0,0,2,8
Combined,R56.9,10,0,0,5,34
Combined,R57.9,10,0,0,6,44
Combined,R58,10,0,0,2,8
Combined,R59,10,0,0,1,5
Combined,R59.1,10,0,0,3,10
Combined,R59.9,10,0,0,2,14
Combined,R60.9,10,0,0,3,21
Combined,R61,10,0,0,2,14
Combined,R61.9,10,0,0,1,5
Combined,R62.50,10,0,0,1,2
Combined,R62.7,10,0,0,3,27
Combined,R63.5,10,0,0,1,9
Combined,R63.8,10,0,0,1,9
Combined,R65.10,10,0,0,4,37
Combined,R65.2,10,0,0,2,8
Combined,R65.21,10,0,0,7,55
Combined,R65.3,10,0,0,1,3
Combined,R68.0,10,0,0,2,12
Combined,R68.2,10,0,0,1,3
Combined,R68.3,10,0,0,1,3
Combined,R68.83,10,0,0,6,50
Combined,R70.0,10,0,0,2,12
Combined,R72,10,0,0,2,8
Combined,R73.0,10,0,0,2,19
Combined,R73.01,10,0,0,2,18
Combined,R73.02,10,0,0,1,9
Combined,R73.09,10,0,0,3,28
Combined,R76.12,10,0,0,1,9
Combined,R76.8,10,0,0,2,14
Combined,R78.71,10,0,0,1,14
Combined,R78.81,10,0,0,3,27
Combined,R78.89,10,0,0,1,14
Combined,R79.0,10,0,0,1,14
Combined,R79.1,10,0,0,4,32
Combined,R79.8,10,0,0,1,3
Combined,R79.81,10,0,0,1,9
Combined,R79.82,10,0,0,4,32
Combined,R79.9,10,0,0,2,14
Combined,R80,10,0,0,1,5
Combined,R80.1,10,0,0,1,5
Combined,R80.2,10,0,0,1,5
Combined,R80.3,10,0,0,1,5
Combined,R80.9,10,0,0,6,46
Combined,R81,10,0,0,1,5
Combined,R82.71,10,0,0,1,9
Combined,R82.81,10,0,0,3,23
Combined,R87.619,10,0,0,1,9
Combined,R89.4,10,0,0,1,9
Combined,R89.9,10,0,0,1,5
Combined,R91.1,10,0,0,4,32
Combined,R93.1,10,0,0,1,3
Combined,R93.7,10,0,0,1,9
Combined,R93.8,10,0,0,1,3
Combined,R93.89,10,0,0,3,23
Combined,R94.39,10,0,0,1,9
Combined,R94.4,10,0,0,2,18
Combined,R94.8,10,0,0,1,3
Combined,R96.0,10,0,0,1,3
Combined,R97.20,10,0,0,3,27
Combined,R99,10,0,0,1,3
Combined,S00.00XA,10,0,0,1,5
Combined,S00.1,10,0,0,2,8
Combined,S00.2,10,0,0,1,3
Combined,S00.30XA,10,0,0,1,5
Combined,S00.409A,10,0,0,1,5
Combined,S00.501A,10,0,0,1,5
Combined,S00.502A,10,0,0,1,5
Combined,S00.7,10,0,0,1,3
Combined,S00.85,10,0,0,1,5
Combined,S00.90XA,10,0,0,1,5
Combined,S01.1,10,0,0,1,3
Combined,S01.111A,10,0,0,1,9
Combined,S01.21XA,10,0,0,1,9
Combined,S01.4,10,0,0,1,3
Combined,S01.5,10,0,0,1,3
Combined,S01.7,10,0,0,1,3
Combined,S01.8,10,0,0,1,3
Combined,S01.9,10,0,0,1,5
Combined,S02.20,10,0,0,1,3
Combined,S02.2XXA,10,0,0,2,14
Combined,S02.30,10,0,0,1,3
Combined,S02.40,10,0,0,1,3
Combined,S02.90,10,0,0,1,3
Combined,S05.11XA,10,0,0,1,9
Combined,S05.12XA,10,0,0,1,9
Combined,S05.41XA,10,0,0,1,9
Combined,S05.90XA,10,0,0,1,9
Combined,S06.0X0A,10,0,0,2,10
Combined,S06.2,10,0,0,1,3
Combined,S06.21,10,0,0,1,3
Combined,S06.4,10,0,0,1,3
Combined,S06.5X9A,10,0,0,1,9
Combined,S06.6,10,0,0,1,3
Combined,S06.60,10,0,0,1,3
Combined,S06.6X0A,10,0,0,1,9
Combined,S06.70,10,0,0,1,3
Combined,S06.80,10,0,0,1,3
Combined,S06.9,10,0,0,1,3
Combined,S06.90,10,0,0,1,3
Combined,S06.91,10,0,0,1,3
Combined,S06.9X0S,10,0,0,1,9
Combined,S09.90XA,10,0,0,2,18
Combined,S09.93XA,10,0,0,1,5
Combined,S10.10XA,10,0,0,1,5
Combined,S10.80XA,10,0,0,1,5
Combined,S11.85,10,0,0,1,5
Combined,S12.1,10,0,0,1,5
Combined,S12.10,10,0,0,1,3
Combined,S14.0,10,0,0,1,3
Combined,S14.107A,10,0,0,1,9
Combined,S14.109A,10,0,0,1,9
Combined,S14.9XXA,10,0,0,1,9
Combined,S19.9XXA,10,0,0,3,23
Combined,S20.2,10,0,0,1,3
Combined,S20.311A,10,0,0,1,9
Combined,S20.312A,10,0,0,1,9
Combined,S21.84,10,0,0,1,5
Combined,S22.00,10,0,0,2,8
Combined,S22.009D,10,0,0,1,9
Combined,S22.019A,10,0,0,1,9
Combined,S22.06,10,0,0,1,5
Combined,S22.080A,10,0,0,1,9
Combined,S22.40,10,0,0,1,3
Combined,S24.111A,10,0,0,1,9
Combined,S27.00,10,0,0,1,3
Combined,S27.01,10,0,0,1,3
Combined,S27.0XXA,10,0,0,1,5
Combined,S27.11,10,0,0,1,3
Combined,S31.119A,10,0,0,1,9
Combined,S32.009D,10,0,0,1,9
Combined,S32.019A,10,0,0,1,9
Combined,S32.020D,10,0,0,1,9
Combined,S32.10,10,0,0,1,3
Combined,S32.30,10,0,0,1,3
Combined,S32.50,10,0,0,1,3
Combined,S32.502A,10,0,0,1,9
Combined,S32.70,10,0,0,1,3
Combined,S33.39XA,10,0,0,1,5
Combined,S36.60XA,10,0,0,1,9
Combined,S37.009A,10,0,0,1,9
Combined,S37.019A,10,0,0,1,5
Combined,S37.029A,10,0,0,1,5
Combined,S39.82XA,10,0,0,1,5
Combined,S40.0,10,0,0,1,3
Combined,S41.112A,10,0,0,1,9
Combined,S41.8,10,0,0,1,3
Combined,S42.21,10,0,0,1,3
Combined,S42.301A,10,0,0,1,9
Combined,S42.399A,10,0,0,1,5
Combined,S42.411A,10,0,0,1,2
Combined,S42.411D,10,0,0,1,2
Combined,S42.414A,10,0,0,1,2
Combined,S43.086A,10,0,0,1,5
Combined,S50.0,10,0,0,1,5
Combined,S50.00XA,10,0,0,1,5
Combined,S50.1,10,0,0,1,3
Combined,S51.812A,10,0,0,1,9
Combined,S51.84,10,0,0,1,5
Combined,S52.00,10,0,0,1,5
Combined,S52.10,10,0,0,1,3
Combined,S52.20,10,0,0,1,5
Combined,S52.21,10,0,0,1,5
Combined,S52.50,10,0,0,1,5
Combined,S52.509A,10,0,0,1,5
Combined,S52.609A,10,0,0,1,5
Combined,S52.80,10,0,0,1,3
Combined,S53.10,10,0,0,1,5
Combined,S61.9,10,0,0,1,3
Combined,S62.346A,10,0,0,1,9
Combined,S62.80,10,0,0,1,3
Combined,S70.0,10,0,0,1,3
Combined,S72.001A,10,0,0,1,9
Combined,S72.009A,10,0,0,1,9
Combined,S72.011A,10,0,0,1,9
Combined,S72.033A,10,0,0,1,5
Combined,S72.036A,10,0,0,1,5
Combined,S72.20,10,0,0,1,3
Combined,S72.30,10,0,0,1,3
Combined,S72.40,10,0,0,1,3
Combined,S72.70,10,0,0,1,3
Combined,S72.90XB,10,0,0,1,5
Combined,S72.90XC,10,0,0,1,5
Combined,S72.91XA,10,0,0,1,9
Combined,S73.101A,10,0,0,1,5
Combined,S73.102A,10,0,0,1,5
Combined,S80.0,10,0,0,1,3
Combined,S80.01XA,10,0,0,1,9
Combined,S80.02XA,10,0,0,1,9
Combined,S80.211A,10,0,0,1,9
Combined,S80.212A,10,0,0,1,9
Combined,S81.8,10,0,0,1,3
Combined,S82.00,10,0,0,1,3
Combined,S82.009A,10,0,0,1,5
Combined,S82.10,10,0,0,1,3
Combined,S82.50,10,0,0,1,3
Combined,S82.51,10,0,0,1,3
Combined,S82.60,10,0,0,1,3
Combined,S82.61,10,0,0,1,3
Combined,S82.80,10,0,0,1,3
Combined,S82.842A,10,0,0,1,9
Combined,S82.852A,10,0,0,1,9
Combined,S82.852D,10,0,0,1,9
Combined,S82.892A,10,0,0,1,9
Combined,S82.892D,10,0,0,1,9
Combined,S83.4,10,0,0,1,3
Combined,S84.1,10,0,0,1,3
Combined,S89.7,10,0,0,1,3
Combined,S90.129A,10,0,0,1,9
Combined,S90.3,10,0,0,1,3
Combined,S91.3,10,0,0,1,3
Combined,S92.354A,10,0,0,1,9
Combined,S92.71,10,0,0,1,3
Combined,S93.4,10,0,0,1,3
Combined,S93.6,10,0,0,1,3
Combined,S99.919A,10,0,0,1,9
Combined,T07,10,0,0,1,3
Combined,T12,10,0,0,1,3
Combined,T13.6,10,0,0,1,3
Combined,T14.0,10,0,0,1,3
Combined,T14.05,10,0,0,1,5
Combined,T14.1,10,0,0,1,5
Combined,T14.5,10,0,0,1,3
Combined,T14.8XXA,10,0,0,1,9
Combined,T14.90XA,10,0,0,1,9
Combined,T17.908A,10,0,0,1,9
Combined,T18.2XXA,10,0,0,1,2
Combined,T20.20,10,0,0,1,5
Combined,T24.202D,10,0,0,1,9
Combined,T25.0,10,0,0,1,3
Combined,T30.0,10,0,0,1,5
Combined,T31.00,10,0,0,1,5
Combined,T36.3X5A,10,0,0,1,9
Combined,T36.95XA,10,0,0,3,23
Combined,T37.2X5A,10,0,0,1,9
Combined,T37.8X5A,10,0,0,2,18
Combined,T38.0X5A,10,0,0,3,32
Combined,T38.0X6A,10,0,0,1,9
Combined,T40.2,10,0,0,1,3
Combined,T41.295A,10,0,0,1,9
Combined,T41.45XA,10,0,0,1,9
Combined,T45.1,10,0,0,1,3
Combined,T45.1X5A,10,0,0,2,23
Combined,T45.3X5A,10,0,0,1,9
Combined,T45.5,10,0,0,1,3
Combined,T45.515A,10,0,0,1,9
Combined,T50.2X5A,10,0,0,1,9
Combined,T50.9,10,0,0,1,5
Combined,T50.905A,10,0,0,1,9
Combined,T65.2,10,0,0,1,3
Combined,T68,10,0,0,1,3
Combined,T68.XXXA,10,0,0,1,5
Combined,T75.4,10,0,0,1,3
Combined,T78.40XA,10,0,0,1,9
Combined,T80.0XXA,10,0,0,1,5
Combined,T80.1,10,0,0,1,3
Combined,T81.2,10,0,0,1,3
Combined,T81.3,10,0,0,1,3
Combined,T81.43XA,10,0,0,1,14
Combined,T81.718A,10,0,0,1,5
Combined,T81.72XA,10,0,0,1,5
Combined,T81.89XD,10,0,0,1,9
Combined,T82.817A,10,0,0,1,5
Combined,T82.818A,10,0,0,2,10
Combined,T82.828A,10,0,0,1,5
Combined,T82.838A,10,0,0,1,5
Combined,T82.848A,10,0,0,1,5
Combined,T82.858A,10,0,0,1,5
Combined,T82.868A,10,0,0,1,5
Combined,T82.898A,10,0,0,1,5
Combined,T82.9XXA,10,0,0,1,5
Combined,T83.0,10,0,0,1,3
Combined,T83.5,10,0,0,2,8
Combined,T83.511A,10,0,0,1,9
Combined,T83.511D,10,0,0,1,9
Combined,T84.0,10,0,0,1,3
Combined,T84.5,10,0,0,1,3
Combined,T84.8,10,0,0,1,3
Combined,T85.398A,10,0,0,1,5
Combined,T85.5,10,0,0,1,3
Combined,T85.590A,10,0,0,1,5
Combined,T85.598A,10,0,0,1,9
Combined,T85.692A,10,0,0,1,5
Combined,T85.698A,10,0,0,1,5
Combined,T85.9,10,0,0,1,3
